Compound_ID,MZ,RT,Intensity,Metabolite
QI1326,339.2143,4.14,9185.551724,QI1326
QI1327,339.2208,5.73,5517.934169,QI1327
QI1328,339.2516,4.07,4966.611285,QI1328
QI1329,339.2871,5.61,4461.899687,QI1329
QI1330,339.289,9.03,8896.887147,QI1330
QI1331,339.289,4.29,6658.07837,QI1331
QI1332,339.289,9.19,5822.551724,QI1332
QI1333,339.2891,9.31,25650.13793,QI1333
QI1334,340.2153,4.17,35075.24138,QI1334
QI1335,340.2483,3.72,11896.18809,QI1335
QI1336,340.2845,4.08,3701.987461,QI1336
QI1337,340.3485,6.41,10301.82445,QI1337
QI1338,340.3573,6.94,13767.37931,QI1338
QI1339,340.394,5.33,723.8275862,QI1339
QI1340,340.8638,14.31,11123.41066,QI1340
QI1341,341.2,5.55,10239.30094,QI1341
QI1342,341.2661,4.74,8744.905956,QI1342
QI1343,341.2683,4.3,3838.473354,QI1343
QI1344,341.305,5.8,112137.721,QI1344
QI1345,341.305,5.69,8490.438871,QI1345
QI1346,341.353,4.44,1803.605016,QI1346
QI1347,342.2639,3.8,96265.16301,QI1347
QI1348,343.1515,3.68,14382.91223,QI1348
QI1349,343.154,3.99,11075.63009,QI1349
QI1350,343.188,3.69,11938.7116,QI1350
QI1351,343.2955,3.98,122956.558,QI1351
QI1352,344.1969,3.71,4556.225705,QI1352
QI1353,344.2255,4.47,15847.54545,QI1353
QI1354,344.2796,3.91,69752.19122,QI1354
QI1355,344.2798,4.24,369.0721003,QI1355
QI1356,344.3525,4.31,3604.429467,QI1356
QI1357,344.8756,13.75,614853.7241,QI1357
QI1358,345.1707,4.17,6444.115987,QI1358
QI1359,345.2567,4.66,69.04702194,QI1359
QI1360,345.2748,4.32,1355.479624,QI1360
QI1361,346.274,5.29,83799.63009,QI1361
QI1362,346.295,5.05,13175.7837,QI1362
QI1363,346.2953,5.21,2517.191223,QI1363
QI1364,346.8806,14.27,98556.32288,QI1364
QI1365,346.8809,13.95,13862.23197,QI1365
QI1366,347.2304,3.43,4860.163009,QI1366
QI1367,347.2675,5.3,2540.075235,QI1367
QI1368,347.3156,5.3,5344.680251,QI1368
QI1369,348.2896,5.61,5004.363636,QI1369
QI1370,348.2897,5.48,21847.26959,QI1370
QI1371,348.3107,5.19,13005.63009,QI1371
QI1372,348.9901,3.73,5488.122257,QI1372
QI1373,349.06,3.92,7056.344828,QI1373
QI1374,349.1806,4.47,12503.03762,QI1374
QI1375,349.2352,4.24,1055.890282,QI1375
QI1376,349.2827,4.92,4930.865204,QI1376
QI1377,349.2852,3.49,1778.335423,QI1377
QI1378,349.2948,4.49,36376.00313,QI1378
QI1379,350.23,3.65,5439.818182,QI1379
QI1380,350.241,7.31,14187.46082,QI1380
QI1381,350.2539,3.9,64274.2884,QI1381
QI1382,350.3029,5.57,19297.43574,QI1382
QI1383,350.3052,5.82,9289.567398,QI1383
QI1384,350.7428,7.31,4450.730408,QI1384
QI1385,350.8924,13.61,11767042.66,QI1385
QI1386,351.0995,4.04,1871.940439,QI1386
QI1387,351.2293,5.29,17788.59248,QI1387
QI1388,351.2503,5.04,16628.41379,QI1388
QI1389,351.2506,5.21,7929.498433,QI1389
QI1390,352.2454,4.19,8938.752351,QI1390
QI1391,352.2458,3.49,8547.877743,QI1391
QI1392,352.2458,4.51,5860.984326,QI1392
QI1393,352.2458,4.6,2939.445141,QI1393
QI1394,352.2693,3.9,4252.175549,QI1394
QI1395,352.3057,4.19,28534.94984,QI1395
QI1396,352.3057,4.27,37762.79624,QI1396
QI1397,352.9842,3.72,1181.510972,QI1397
QI1398,353.1455,3.21,2382.683386,QI1398
QI1399,353.2302,3.73,3339.106583,QI1399
QI1400,353.2364,5.73,13917.20376,QI1400
QI1401,353.2451,5.48,4372.592476,QI1401
QI1402,353.2661,5.19,805211.3511,QI1402
QI1403,353.2662,4.47,23056.94984,QI1403
QI1404,353.2663,5.44,11248.12226,QI1404
QI1405,353.2664,5.73,7325.084639,QI1405
QI1406,353.2664,5.56,10153.12853,QI1406
QI1407,353.2665,7.26,5688.815047,QI1407
QI1408,353.2666,4.31,7477.551724,QI1408
QI1409,354.285,3.93,7114.733542,QI1409
QI1410,354.3368,5.19,6164.532915,QI1410
QI1411,354.8856,13.47,29620.90596,QI1411
QI1412,355.0698,5.76,2683.260188,QI1412
QI1413,355.2157,5.55,14410.21944,QI1413
QI1414,355.2243,4.19,39383.00627,QI1414
QI1415,355.252,6.21,8761.984326,QI1415
QI1416,355.2723,5.2,11780.32915,QI1416
QI1417,356.2327,4.33,374.30721,QI1417
QI1418,356.2412,7.28,8235.761755,QI1418
QI1419,356.2793,5.49,5102.539185,QI1419
QI1420,356.2793,4.3,24617.26646,QI1420
QI1421,356.2795,3.92,28322.85266,QI1421
QI1422,356.7427,7.27,1934.021944,QI1422
QI1423,356.9093,13.71,14732534.05,QI1423
QI1424,357.1266,3.31,8808.090909,QI1424
QI1425,357.147,4.28,6576.373041,QI1425
QI1426,357.2035,3.55,9795.454545,QI1426
QI1427,357.2488,7.6,18209.60815,QI1427
QI1428,357.2785,4.37,7911.247649,QI1428
QI1429,357.2785,4.43,6938.103448,QI1429
QI1430,357.2994,5.89,2210.260188,QI1430
QI1431,357.2997,5.35,5691.426332,QI1431
QI1432,357.3477,4.51,5227.285266,QI1432
QI1433,357.7505,7.59,6016.106583,QI1433
QI1434,358.2279,3.6,1992.482759,QI1434
QI1435,358.2589,3.6,4778.354232,QI1435
QI1436,358.2951,4,26515.09091,QI1436
QI1437,358.3081,5.98,5146.655172,QI1437
QI1438,359.3155,5.79,276550.6144,QI1438
QI1439,359.3158,7.3,17806.66771,QI1439
QI1440,360.3192,5.69,1537.420063,QI1440
QI1441,360.3235,6.41,460802.5204,QI1441
QI1442,360.3625,4.58,7082.153605,QI1442
QI1443,361.235,4.3,5240.664577,QI1443
QI1444,362.2116,4.68,284.6394984,QI1444
QI1445,362.2323,3.83,3769.495298,QI1445
QI1446,362.303,5.6,891.2476489,QI1446
QI1447,362.3304,6.41,6927.824451,QI1447
QI1448,362.3393,6.94,5028.238245,QI1448
QI1449,362.9262,13.48,7980407.994,QI1449
QI1450,363.1817,5.55,24114.87461,QI1450
QI1451,363.2165,3.39,25728.45768,QI1451
QI1452,363.2511,5.55,5901.329154,QI1452
QI1453,363.2528,5.37,56894.279,QI1453
QI1454,363.2754,3.77,5008.476489,QI1454
QI1455,363.3103,4.73,43904.5047,QI1455
QI1456,364.2566,7.86,10647.47335,QI1456
QI1457,364.2937,4.87,9179.492163,QI1457
QI1458,364.342,5.3,8885.648903,QI1458
QI1459,364.7584,7.86,2718.075235,QI1459
QI1460,365.1358,3.92,3179.476489,QI1460
QI1461,365.136,3.98,34721.75862,QI1461
QI1462,365.1701,3.69,7570.626959,QI1462
QI1463,365.2412,3.06,4020.278997,QI1463
QI1464,365.2463,7.31,1632.846395,QI1464
QI1465,365.266,5.64,9516.366771,QI1465
QI1466,365.2662,4.23,7968.476489,QI1466
QI1467,365.2664,5.53,12721.52665,QI1467
QI1468,365.2775,3.98,184598.6082,QI1468
QI1469,365.3026,5.64,26728.73981,QI1469
QI1470,366.0291,9.47,7712.062696,QI1470
QI1471,366.0294,4.02,2431.965517,QI1471
QI1472,366.0294,9.53,6466.648903,QI1472
QI1473,366.0294,13.74,1176650.618,QI1473
QI1474,366.0295,10.08,32630.80251,QI1474
QI1475,366.0295,9.84,22907.68966,QI1475
QI1476,366.0299,9.57,5653.855799,QI1476
QI1477,366.1067,3.47,22891.29154,QI1477
QI1478,366.2252,3.57,7246.909091,QI1478
QI1479,366.2635,3.79,5133.865204,QI1479
QI1480,366.298,4.18,8379.949843,QI1480
QI1481,366.2982,4.09,7247.567398,QI1481
QI1482,366.2983,4.9,3445.623824,QI1482
QI1483,366.3214,4.49,60009.88088,QI1483
QI1484,366.3729,7.04,6909.467085,QI1484
QI1485,367.188,3.84,18393.03448,QI1485
QI1486,367.2113,4.07,6795.711599,QI1486
QI1487,367.2156,5.73,13523.81505,QI1487
QI1488,367.2456,4.02,13905.15674,QI1488
QI1489,367.2457,4.67,7018.37931,QI1489
QI1490,367.269,3.46,4202.601881,QI1490
QI1491,367.2818,5.48,21188.30094,QI1491
QI1492,367.2838,3.98,3845.210031,QI1492
QI1493,367.3356,10.65,2106.181818,QI1493
QI1494,367.3358,11.44,82668.7116,QI1494
QI1495,368.2201,4.5,830.2789969,QI1495
QI1496,368.2591,4.76,21649.88088,QI1496
QI1497,368.2592,4.19,108381.6395,QI1497
QI1498,368.2592,4.92,32395.10345,QI1498
QI1499,368.2592,3.89,7492.605016,QI1499
QI1500,368.2795,3.91,68897.52351,QI1500
QI1501,368.4251,5.9,19730.63323,QI1501
QI1502,369.1249,4.24,7941.949843,QI1502
QI1503,369.1991,5.55,5103.890282,QI1503
QI1504,369.2311,6.22,6301.260188,QI1504
QI1505,369.2401,5.19,37295.06897,QI1505
QI1506,369.2751,3.32,3273.354232,QI1506
QI1507,369.3321,12.06,2071.373041,QI1507
QI1508,369.3322,11.98,1466.827586,QI1508
QI1509,369.3324,11.74,9012.852665,QI1509
QI1510,369.3514,11.76,51960972.4,QI1510
QI1511,369.3515,12.06,27281342.5,QI1511
QI1512,369.3515,7.29,3042891.721,QI1512
QI1513,369.3727,8.32,116.539185,QI1513
QI1514,369.3838,6.41,19562.36364,QI1514
QI1515,369.3839,4.92,2895.793103,QI1515
QI1516,370.2566,7.75,39616.74295,QI1516
QI1517,370.295,4.54,13010.42006,QI1517
QI1518,370.2951,4.04,107739.0658,QI1518
QI1519,370.7583,7.75,14566.4326,QI1519
QI1520,371.1012,6.35,6623.376176,QI1520
QI1521,371.1012,5.05,53150.85266,QI1521
QI1522,371.1012,6.51,21013.51097,QI1522
QI1523,371.1013,4.44,14611.82445,QI1523
QI1524,371.1013,5.75,65140.9373,QI1524
QI1525,371.1623,4.46,6317.630094,QI1525
QI1526,371.2325,5.08,144.5172414,QI1526
QI1527,371.2407,3.78,4054.949843,QI1527
QI1528,371.2643,8.1,239511.6865,QI1528
QI1529,371.3155,6.06,96343.07837,QI1529
QI1530,371.3267,4.29,64992.34796,QI1530
QI1531,371.358,11.76,1107883.009,QI1531
QI1532,371.3581,12.06,570354.8589,QI1532
QI1533,371.3582,7.29,101377.5361,QI1533
QI1534,371.3582,12.41,43295.70846,QI1534
QI1535,371.3674,12.3,7179.15047,QI1535
QI1536,371.766,8.1,93727.21317,QI1536
QI1537,372.1586,2.89,23665.48589,QI1537
QI1538,372.2434,3.66,2232.783699,QI1538
QI1539,372.2723,8.29,5205.648903,QI1539
QI1540,372.3107,4.16,33054.69592,QI1540
QI1541,372.3473,4.52,9835.802508,QI1541
QI1542,372.3615,11.49,844.6708464,QI1542
QI1543,372.7739,8.29,654.8934169,QI1543
QI1544,373.2114,5.3,1136.097179,QI1544
QI1545,373.2846,3.74,174.5423197,QI1545
QI1546,374.1555,2.89,7297.667712,QI1546
QI1547,374.3265,4.13,4156.749216,QI1547
QI1548,374.3268,5.81,125.5830721,QI1548
QI1549,376.2975,6.41,38302.46708,QI1549
QI1550,376.3182,4.94,4198.758621,QI1550
QI1551,376.3187,5.2,19470.55799,QI1551
QI1552,376.9419,4.32,40220.34169,QI1552
QI1553,376.942,5.56,18214.9373,QI1553
QI1554,376.942,4.45,6462.721003,QI1554
QI1555,376.9421,5.61,6590.830721,QI1555
QI1556,376.9422,6.52,5566.799373,QI1556
QI1557,376.9422,9.5,5197.815047,QI1557
QI1558,376.9422,6.83,8901.946708,QI1558
QI1559,376.9422,8.29,9460.106583,QI1559
QI1560,376.9422,7.3,35881.29154,QI1560
QI1561,376.9423,8.64,5059.774295,QI1561
QI1562,376.9423,5.48,10111.2163,QI1562
QI1563,376.9423,10.87,4994.178683,QI1563
QI1564,376.9423,7.2,7862.087774,QI1564
QI1565,376.9423,7.87,5684.310345,QI1565
QI1566,376.9423,9.21,8378.040752,QI1566
QI1567,376.9423,11.34,5560.106583,QI1567
QI1568,376.9424,9.62,18077.16614,QI1568
QI1569,376.9424,10.33,6252.868339,QI1569
QI1570,376.9424,10.77,10102.54545,QI1570
QI1571,376.9424,11.25,16918.9185,QI1571
QI1572,376.9425,10.61,6141.103448,QI1572
QI1573,376.9425,3.72,5528.520376,QI1573
QI1574,377.1909,4.32,731.539185,QI1574
QI1575,377.1975,5.55,4089.194357,QI1575
QI1576,377.2295,4.95,1862.683386,QI1576
QI1577,377.2661,4.93,8809.357367,QI1577
QI1578,377.2661,5.01,59012.3511,QI1578
QI1579,378.2273,3.64,11342.41066,QI1579
QI1580,378.2613,3.96,12455.63323,QI1580
QI1581,378.3212,3.98,7598.833856,QI1581
QI1582,378.9241,3.3,8542.890282,QI1582
QI1583,379.2155,5.33,6228.611285,QI1583
QI1584,379.2382,4.68,2818.191223,QI1584
QI1585,379.2619,7.29,11403.97492,QI1585
QI1586,379.2815,5.88,5416.887147,QI1586
QI1587,379.2818,5.36,78464.24138,QI1587
QI1588,379.2818,5.28,11287.15674,QI1588
QI1589,379.2822,5.81,492.9623824,QI1589
QI1590,379.7634,7.28,3593.056426,QI1590
QI1591,380.2771,4.09,46543.99373,QI1591
QI1592,380.3369,4.74,89083.41693,QI1592
QI1593,381.2313,5.73,19532.99687,QI1593
QI1594,381.2514,3.98,5561.909091,QI1594
QI1595,383.1828,3.64,34256.88088,QI1595
QI1596,383.2196,4.57,83.27899687,QI1596
QI1597,383.2469,6.21,7355.545455,QI1597
QI1598,383.2788,4.3,6489.304075,QI1598
QI1599,383.3037,5.79,49275.65517,QI1599
QI1600,383.3308,7.32,60869.04075,QI1600
QI1601,383.3671,11.96,84402.38871,QI1601
QI1602,383.3671,12.2,20615.8558,QI1602
QI1603,383.3672,12.29,76072.46708,QI1603
QI1604,383.3994,6.41,919.322884,QI1604
QI1605,384.0827,3.24,2913.200627,QI1605
QI1606,384.1935,4.68,2516.197492,QI1606
QI1607,384.2595,4.66,66038.02508,QI1607
QI1608,384.2722,8.28,30479.12226,QI1608
QI1609,384.2954,3.47,13907.21003,QI1609
QI1610,384.3463,5.64,3320.178683,QI1610
QI1611,384.746,7.89,5051.07837,QI1611
QI1612,384.7738,8.27,11477.6395,QI1612
QI1613,384.9405,3.37,4091.648903,QI1613
QI1614,384.9406,3.42,6126.733542,QI1614
QI1615,384.9407,3.31,10986.9373,QI1615
QI1616,385.1539,4.61,3587.184953,QI1616
QI1617,385.1984,3.39,29133.05329,QI1617
QI1618,385.2348,5.36,98695.98746,QI1618
QI1619,385.2476,7.89,891.645768,QI1619
QI1620,385.2801,8.59,39659.43574,QI1620
QI1621,385.2923,4.74,6318.648903,QI1621
QI1622,385.3462,7.32,16145.02194,QI1622
QI1623,385.3464,7.1,25606.36364,QI1623
QI1624,385.7539,8.23,23589.22884,QI1624
QI1625,385.7818,8.6,12443.23824,QI1625
QI1626,386.2556,8.23,7332.250784,QI1626
QI1627,386.2899,3.88,11370.97806,QI1627
QI1628,386.3776,7.3,5209.413793,QI1628
QI1629,387.13,4.11,311.2288401,QI1629
QI1630,387.1803,3.63,1925.169279,QI1630
QI1631,387.1818,5.33,30755.65204,QI1631
QI1632,387.193,3.94,26537.62069,QI1632
QI1633,387.2529,3.79,2658.097179,QI1633
QI1634,387.3623,7.29,3830.802508,QI1634
QI1635,388.3054,3.98,4104.294671,QI1635
QI1636,388.3415,6.07,5168.589342,QI1636
QI1637,388.3548,7.04,4719.050157,QI1637
QI1638,388.3939,5.08,1416.946708,QI1638
QI1639,389.1117,4.44,21699.48903,QI1639
QI1640,389.1932,4.07,6236.912226,QI1640
QI1641,389.1975,5.73,53306.26959,QI1641
QI1642,389.215,4.64,29006.18182,QI1642
QI1643,389.295,4.1,14230.87774,QI1643
QI1644,389.3049,4.76,20182.06897,QI1644
QI1645,391.2132,6.21,16180.02194,QI1645
QI1646,391.2842,5.97,542180.558,QI1646
QI1647,391.3417,5.29,2610.482759,QI1647
QI1648,391.3548,8.31,266.7053292,QI1648
QI1649,392.3887,7.03,120.3981191,QI1649
QI1650,393.1988,5.34,34122.69279,QI1650
QI1651,393.2398,4.21,2041.846395,QI1651
QI1652,393.2537,4.68,150.5141066,QI1652
QI1653,393.2896,5.97,7039.169279,QI1653
QI1654,393.2977,6.06,134642.9373,QI1654
QI1655,393.3087,4.3,97596.54859,QI1655
QI1656,394.2225,3.41,20778.66771,QI1656
QI1657,394.2929,4.09,15094.03135,QI1657
QI1658,394.2951,4.03,9863.420063,QI1658
QI1659,394.3291,4.35,24920.68966,QI1659
QI1660,394.3291,4.52,34889.38245,QI1660
QI1661,394.3528,4.78,19980.80564,QI1661
QI1662,394.3528,4.88,4713.065831,QI1662
QI1663,394.3529,5.01,11801.1442,QI1663
QI1664,394.3529,4.95,7998.037618,QI1664
QI1665,395.2145,5.73,37019.05956,QI1665
QI1666,395.2769,4.29,22509.08777,QI1666
QI1667,396.3108,4.11,8934.514107,QI1667
QI1668,396.3319,4.2,26140.76176,QI1668
QI1669,396.332,4.28,24009.721,QI1669
QI1670,396.3949,6.42,3953.357367,QI1670
QI1671,396.4202,7.91,127.2068966,QI1671
QI1672,397.1598,2.74,1622.858934,QI1672
QI1673,397.201,3.8,48207.51724,QI1673
QI1674,397.2713,5.69,4146.144201,QI1674
QI1675,397.2715,5.79,151513.9467,QI1675
QI1676,397.2927,4.42,7753.887147,QI1676
QI1677,397.3829,12.17,81952.24765,QI1677
QI1678,397.3829,12.38,15629.93103,QI1678
QI1679,397.383,12.49,31487.1348,QI1679
QI1680,397.383,6.71,1446.479624,QI1680
QI1681,397.3831,12.01,2467.667712,QI1681
QI1682,397.754,8.07,20098.44201,QI1682
QI1683,397.7541,8.17,3536.188088,QI1683
QI1684,398.2219,3.81,56.47648903,QI1684
QI1685,398.2261,4.04,4437.739812,QI1685
QI1686,398.2556,8.06,6190.448276,QI1686
QI1687,398.2879,8.76,10563.96238,QI1687
QI1688,398.3265,4.3,35802.47022,QI1688
QI1689,398.7616,8.37,473783.5329,QI1689
QI1690,398.7897,8.76,2295.630094,QI1690
QI1691,399.1778,3.42,133937.7147,QI1691
QI1692,399.2505,4.77,7761.780564,QI1692
QI1693,399.2506,4.23,2248381.969,QI1693
QI1694,399.2506,5.28,9287.858934,QI1694
QI1695,399.2507,5.6,18289.29781,QI1695
QI1696,399.2958,9.1,22142.70533,QI1696
QI1697,399.3581,4.75,21129.89342,QI1697
QI1698,399.7696,8.68,288550.4107,QI1698
QI1699,399.7975,9.1,14139.17868,QI1699
QI1700,400.1677,4.68,345.7115987,QI1700
QI1701,400.2713,8.68,119861.558,QI1701
QI1702,400.3057,4.3,45286.40125,QI1702
QI1703,400.3422,4.54,124739.9404,QI1703
QI1704,400.3788,5,1571.833856,QI1704
QI1705,400.7831,8.09,17617.25078,QI1705
QI1706,401.1988,5.34,7875.752351,QI1706
QI1707,401.2297,4.27,4583.736677,QI1707
QI1708,401.2563,4.23,57365.54859,QI1708
QI1709,401.2849,8.1,2344.523511,QI1709
QI1710,401.3413,5.92,9899.548589,QI1710
QI1711,401.3777,12.06,3699.648903,QI1711
QI1712,401.6951,6.45,10541.64263,QI1712
QI1713,402.1969,6.44,1771.504702,QI1713
QI1714,402.2159,4.79,30451.4232,QI1714
QI1715,402.2274,4,5149.225705,QI1715
QI1716,402.3573,6.06,3691.278997,QI1716
QI1717,402.3579,6.62,224.1128527,QI1717
QI1718,402.3579,4.48,27275.65204,QI1718
QI1719,402.358,6.44,153.7680251,QI1719
QI1720,402.9021,13.57,12696.62382,QI1720
QI1721,402.9021,13.48,24712.10972,QI1721
QI1722,403.2134,5.73,11769.10031,QI1722
QI1723,403.2309,4.95,12050.09718,QI1723
QI1724,403.2329,4.34,2837.050157,QI1724
QI1725,403.3055,4.92,11213.89028,QI1725
QI1726,403.7719,8.73,4945.818182,QI1726
QI1727,404.3644,4.48,136.0125392,QI1727
QI1728,404.3887,7.29,9329.037618,QI1728
QI1729,404.8398,14.31,12064.06897,QI1729
QI1730,405.2615,4.3,2758.166144,QI1730
QI1731,405.3092,5.32,5918.501567,QI1731
QI1732,405.7696,8.61,7487.369906,QI1732
QI1733,406.164,2.54,1611.862069,QI1733
QI1734,406.2712,8.6,767.7304075,QI1734
QI1735,406.3037,9.33,8711.981191,QI1735
QI1736,406.3292,5.64,22788.73668,QI1736
QI1737,406.3357,7.29,2131.137931,QI1737
QI1738,406.8054,9.32,4703.059561,QI1738
QI1739,407.1712,4.79,4937.899687,QI1739
QI1740,407.183,4,24354.23197,QI1740
QI1741,407.2337,3.84,35495.21944,QI1741
QI1742,407.3133,6.62,514.031348,QI1742
QI1743,407.3134,6.44,280.6739812,QI1743
QI1744,407.3283,7.11,10675.81505,QI1744
QI1745,407.3365,4.74,8651.084639,QI1745
QI1746,408.3085,5.46,65092.05016,QI1746
QI1747,408.3085,5.6,38509.17555,QI1747
QI1748,408.3683,5.29,17573.41066,QI1748
QI1749,408.8512,14.29,41222.94984,QI1749
QI1750,409.112,4.11,299.9655172,QI1750
QI1751,409.1751,3.93,48247.89969,QI1751
QI1752,409.2709,6.07,4178.639498,QI1752
QI1753,409.3288,6.44,12393.85893,QI1753
QI1754,409.344,7.29,261501.8339,QI1754
QI1755,409.7539,8.12,38715.6489,QI1755
QI1756,410.2557,8.13,13321.03135,QI1756
QI1757,410.324,4.06,5663.238245,QI1757
QI1758,410.3264,4.42,9287.639498,QI1758
QI1759,410.3475,4.49,23444.26959,QI1759
QI1760,410.7618,8.4,221153.9248,QI1760
QI1761,410.7619,8.2,51537.74922,QI1761
QI1762,411.0408,3.59,1274.893417,QI1762
QI1763,411.0938,4.44,37723.22571,QI1763
QI1764,411.1715,4.74,651.4984326,QI1764
QI1765,411.2634,8.4,87868.74608,QI1765
QI1766,411.2634,8.19,21469.33229,QI1766
QI1767,411.7695,8.54,300742.8401,QI1767
QI1768,412.2712,8.55,128297.9592,QI1768
QI1769,412.3036,9.21,79644.50784,QI1769
QI1770,412.3209,4.03,1964.097179,QI1770
QI1771,412.7774,8.83,356108.6332,QI1771
QI1772,412.8054,9.22,33918.64263,QI1772
QI1773,412.8627,11.67,184401.4483,QI1773
QI1774,412.863,13.71,1736802.37,QI1774
QI1775,412.8634,14.4,16275.45768,QI1775
QI1776,413.2298,4.15,7325.742947,QI1776
QI1777,413.2662,5.97,676460.5266,QI1777
QI1778,413.3115,9.49,104882.2351,QI1778
QI1779,413.3624,6.85,6014.902821,QI1779
QI1780,413.378,7.23,128.9937304,QI1780
QI1781,413.7702,8.19,5551.332288,QI1781
QI1782,413.7853,9.12,71941.21003,QI1782
QI1783,413.8132,9.5,45589.88715,QI1783
QI1784,414.3007,4.03,9173.059561,QI1784
QI1785,414.3213,4.09,11368.0094,QI1785
QI1786,414.3214,4.55,32530.68966,QI1786
QI1787,414.8678,12,8142.53605,QI1787
QI1788,414.8679,12.17,16192.21944,QI1788
QI1789,414.8681,14.25,437335.2351,QI1789
QI1790,414.8683,12.04,11832.56113,QI1790
QI1791,414.8685,11.54,6744.282132,QI1791
QI1792,415.1517,3.42,6164.846395,QI1792
QI1793,415.189,3.81,1256.018809,QI1793
QI1794,415.2115,3.8,5444920.903,QI1794
QI1795,415.2722,5.98,16415.54545,QI1795
QI1796,415.3568,7.59,11226.24451,QI1796
QI1797,415.4368,3.81,1282.539185,QI1797
QI1798,415.8714,13.56,159.6739812,QI1798
QI1799,416.3153,3.88,4204.811912,QI1799
QI1800,416.3648,7.58,133264.8276,QI1800
QI1801,416.3737,4.71,302.1442006,QI1801
QI1802,416.3738,4.64,115.5799373,QI1802
QI1803,417.2177,3.8,194163.8997,QI1803
QI1804,417.2611,4.05,8553.752351,QI1804
QI1805,417.3689,5.47,933.1943574,QI1805
QI1806,417.7877,9.16,6655.846395,QI1806
QI1807,418.2895,9.17,1289.884013,QI1807
QI1808,418.8799,13.61,17120160.71,QI1808
QI1809,419.1832,4.09,2916.739812,QI1809
QI1810,419.2079,5.43,1647.354232,QI1810
QI1811,419.2404,3.84,46358.50157,QI1811
QI1812,419.3117,9.43,32338.9185,QI1812
QI1813,419.3155,6.52,125656.279,QI1813
QI1814,419.3279,7.27,2092.623824,QI1814
QI1815,420.265,4.68,91.4137931,QI1815
QI1816,420.3193,9.71,59498.27273,QI1816
QI1817,420.332,4.92,227075.4138,QI1817
QI1818,420.8211,9.7,24339.30408,QI1818
QI1819,420.8851,14.18,185629.8401,QI1819
QI1820,421.2326,4.23,242053.2038,QI1820
QI1821,421.3284,6.62,4176.53605,QI1821
QI1822,421.3401,4.76,35454.01567,QI1822
QI1823,422.2535,3.67,9681.567398,QI1823
QI1824,422.3264,5.97,16113.73354,QI1824
QI1825,422.3264,4.21,5051.282132,QI1825
QI1826,422.7617,8.33,136826.0408,QI1826
QI1827,423.1698,3.51,1516.840125,QI1827
QI1828,423.2634,8.33,63439.7837,QI1828
QI1829,423.3232,5.91,4737.175549,QI1829
QI1830,423.7696,8.47,36930.83072,QI1830
QI1831,423.7697,8.6,58560.25705,QI1831
QI1832,424.2824,5.47,12290.91223,QI1832
QI1833,424.2824,5.6,8631.282132,QI1833
QI1834,424.3036,8.96,6346.112853,QI1834
QI1835,424.3308,7.25,6964.216301,QI1835
QI1836,424.3421,4.41,96742.03762,QI1836
QI1837,424.3632,4.74,140716.3824,QI1837
QI1838,424.3632,4.29,4548.874608,QI1838
QI1839,424.4152,5.45,129.6802508,QI1839
QI1840,424.7773,8.74,15228.53292,QI1840
QI1841,424.7774,8.87,176792.5956,QI1841
QI1842,424.8054,8.95,1531.181818,QI1842
QI1843,425.1491,3.93,7187.680251,QI1843
QI1844,425.2146,4.35,8079.981191,QI1844
QI1845,425.279,8.87,75412.01254,QI1845
QI1846,425.2791,8.74,2939.874608,QI1846
QI1847,425.2873,4.92,64978.15987,QI1847
QI1848,425.3115,9.26,109626.5016,QI1848
QI1849,425.339,6.59,39575.26959,QI1849
QI1850,425.7703,8.32,18049.24451,QI1850
QI1851,425.7852,8.99,108919.5455,QI1851
QI1852,425.8132,9.26,49871.65517,QI1852
QI1853,426.2719,8.31,6778.188088,QI1853
QI1854,426.287,8.99,48298.37931,QI1854
QI1855,426.3192,9.54,144233.2132,QI1855
QI1856,426.3212,4.07,8467.159875,QI1856
QI1857,426.3577,4.7,192875.3981,QI1857
QI1858,426.7931,9.21,4233.498433,QI1858
QI1859,426.8211,9.54,94452.15987,QI1859
QI1860,427.2093,3.67,9715.216301,QI1860
QI1861,427.237,7.21,3643.545455,QI1861
QI1862,427.3272,9.91,88754.31661,QI1862
QI1863,427.3546,6.15,7291.579937,QI1863
QI1864,427.3571,7.38,3318.326019,QI1864
QI1865,427.3893,5.32,1766.793103,QI1865
QI1866,427.8289,9.91,40013.52038,QI1866
QI1867,428.2448,7.6,46142.9906,QI1867
QI1868,428.3731,4.66,2362.611285,QI1868
QI1869,428.3736,5.04,49388.04702,QI1869
QI1870,428.7466,7.6,17502.60502,QI1870
QI1871,428.8914,3.95,238167.2257,QI1871
QI1872,429.2397,3.66,22494.15047,QI1872
QI1873,429.2402,5.97,62211.57367,QI1873
QI1874,429.3188,4.74,5673.125392,QI1874
QI1875,429.3717,6.08,3811.623824,QI1875
QI1876,429.3728,7.79,857455.3417,QI1876
QI1877,429.3728,7.15,4974.561129,QI1877
QI1878,430.3356,9.92,5336.473354,QI1878
QI1879,430.3799,7.79,1072683.85,QI1879
QI1880,430.3892,4.97,30180.17555,QI1880
QI1881,430.8372,9.92,938.8087774,QI1881
QI1882,430.8885,3.95,466029.2853,QI1882
QI1883,430.9139,13.71,14953984.04,QI1883
QI1884,431.1694,5.55,28379.24451,QI1884
QI1885,431.2338,13.37,16518.78997,QI1885
QI1886,431.2339,13.68,16828.08777,QI1886
QI1887,431.2339,13.58,22336.16301,QI1887
